hash,energy,size
a04cd2457659ed6b5ac449aa1cdcd41d,17.0,22
9f6ae24360b93a7d68881732ba35867d,12.0,17
2cb72950a759fe84c619b5c01f42e891,32.0,39
26deb3850287bffbfb572d101e2f379c,26.0,33
2e82374dc5f3fb59196c488c8571b717,13.0,18
9a57edeaeb3596b6f6608a1a24249db5,27.0,34
0cd5fb997e529c04d51ae4d808b4279f,13.0,18
810d66c2320d305d812584cca70d15c4,11.0,16
b3329cc61e6b003f8684cf8774a10923,30.0,37
f77a5e0e07c199134f88670ca5cb7238,29.0,36
32f04820366c13ebe80da94bb2cecb99,16.0,21
2b395349368aeed80dacb1e8383851f6,26.0,33
d02a1b82fa54b06e2b0d9017ff261b2b,21.0,26
a46bcf709d383e981a8f10afc64d2711,26.0,33
1dc898a91eb47084ce2261988ae9be51,30.0,37
2758b9e6c835a02c936179651eb783fd,11.0,16
f5445f5245d262f9e528c076a776e7c4,9.0,16
9cbbf482e9a56905265ed6cf6cf072af,17.0,22
f37de175676aace3d0bf747c80c7f21e,6.0,11
4f5645deb57e68a50562a2d003b15862,35.0,42
3d80b29016befd9fb4d892043622e3fc,8.0,15
869d6d509401343c8ba5178029a22bb0,11.0,16
1cec71fdb536eedce57df4bfa6a4131a,10.0,15
2b9dfab7cf9f4cb5f49512149a60cfa2,11.0,16
728c91125a3fb99a7f24b8fde6b9d727,23.0,30
fd90fb0f73a99c8c35c1fdd69d30a949,18.0,23
0056f9f59432450b6b2bdb8f7d3462f3,12.0,17
ba31d73e13a17ccfedfb737841d1fd11,33.0,40
b22cec38d7443a0c3912f37bdce600af,14.0,19
32dc1fb6acbe4c15171df95f478d2a1a,30.0,37
6f2da719561ad8512cc43cbd1699ba1f,28.0,35
045cd42c3059fee7724a82b855c04e66,8.0,13
7745640c06a90ccd91582ae94e95703e,8.0,13
090df475f91decfbf1f8d93589144742,23.0,32
4af550912c68196b6d82c0fc36a5b984,9.0,16
78f64ca0ea1c20e041284d810a6e47b9,8.0,15
4b12fe371c8333e9e0be5686f93ebab6,13.0,18
d54eaa82d07226471c5c3b1fddec742b,18.0,23
40adf07e1df3d8219e860d3bec56dacb,26.0,33
2950ec4b70ccc1f862b8aacea9160c82,26.0,33
70dbd6272eb49283f6b25a57e68d35e1,34.0,41
366b2b63dae9fe933543d6109fabfc1e,21.0,26
e138bc111dae6bc89b1b1d4eec641c0f,9.0,14
536ffefeec37c8f296d586d40a143597,32.0,39
49ac920c9c36b9b47c826a4f268f8d39,9.0,14
d82479e39eb43036d0396c8637a2994b,12.0,17
7cebb2598fc29a1314050933fc9cfaa6,6.0,11
1a34ff242f955c0494f711a96cfc5778,10.0,15
ef81803115294d136a0d4a10e12d18a3,8.0,15
3b556fafefe7945230b87d55b03791b1,8.0,13
29b40c69322f7c708fa1c7c5e562817b,8.0,15
38d99ba593862e44f048d329f9ff50ca,22.0,27
42d137f6acd9e19443840c244088d163,29.0,36
ad006b44ee3e7e10c21e7cb69bebfe21,11.0,16
772725203ca56b67fca72c7af647247b,30.0,37
c11fe7013f4535a8e75faf3002d6687e,11.0,16
