hash,energy,size
ed7313ad2b1141c73e398d153c86ee96,8.0,12
cf4af077d5fdaba8bca34a44e9f8a61a,10.0,14
6d0ab913acf32e3bf4ea0644426fe2ed,10.0,14
b2f6f6a4b515f3b68e62e7a4340baedd,9.0,13
13609af3874810496763b96331be2edf,10.0,14
ccae7f54646d49425fc4e99ac11e9fb9,9.0,13
c529d829bc889f1078e3e7ce85236feb,16.0,24
b25d6f9cb4414b631d25ef8b14363889,9.0,13
456bf854ab680906d69d1606becac1c8,13.0,19
e536d837549af217e566651cd6a50e5d,9.0,13
77b4569644374f9e8be0647d8d7f80ee,8.0,12
b4c0186c2a5bdb9dad25705f6bc87e1d,9.0,13
b81b3512a8a299350b9bd3c205c3ac29,9.0,13
2f33f9d5f0d0d39486605f3a71a77f1a,10.0,14
2b0336570e44cb12abf488304136506e,9.0,15
31618000ff928208fdb986b0e9749810,17.0,21
d9cedfa33bd4b0b43854f7fd246ef341,9.0,13
66e0a97cb83d1835ad37d41fedabbcbe,10.0,14
ad5bb2a4be329283aa27f7bcf6303188,9.0,13
31485455b1ee8984674581f72e0dec4a,8.0,12
569652714554697be3a469899e0f320a,10.0,14
4f110bcb10cf83ba9d82341281f5955a,8.0,12
cc8f9bf77a674ec6b2758181dfd641ab,13.0,19
1c1a5cbc1f245142e1d90ae507c5394f,12.0,16
19fe3eb384bab621f831943ef12d0015,14.0,18
2f4c29509ed03895a1287c0e434ac523,9.0,13
c1f6a7055af5e80165acb8421c7537b9,9.0,13
f35a3d65fbf39f9d7a78ae7b3571c931,10.0,14
12150e06db89478f56ae2609cd1a34f4,8.0,12
4d42694ade0d38d9478ca15fd005dad2,8.0,12
67cf8afe1fc7138d4f65e04d8dc6b60d,11.0,15
00a58bf2e9bcff4a332f995f72334876,11.0,15
114b6642f1843d57181c36e4d3a9e45e,8.0,14
d06bcb2a55532a794a9b7d9bded96ce9,13.0,17
76513f9de5aefbb5928e848292ee5f5d,9.0,13
a0078c42bac32589ec088352cc1abbfb,9.0,13
e6c7c483f058564bde0f14b3ed1e8f6e,10.0,14
342f9d7f5769fe39e36281ac88220340,10.0,14
c7d215db101accc348260ef41f7a5209,10.0,14
fac6e53d5d6d5dbda080c5478382b27d,12.0,16
be4e613c6974eaae93f47a914d4ff5d7,10.0,14
98cd6c6970ba34fe1d8550e2fa5c9412,19.0,23
ce13deb9b7ef4b2140bf8cab4561b88d,7.0,11
1bd85907c8e2a636f34032c03e3a36be,8.0,12
96cd7bad2a35c430420fef05bc17bd6f,10.0,14
6868fb25075f6fd12a6d39d9166960e8,10.0,14
c95edec0dea53dff02270af80f8fd23d,9.0,13
0c41af1ee4026221efe97f789beeba51,9.0,13
23cf3629da4b09c55655a86614de470c,12.0,16
112129f1376c9936b55709cc4b85332d,9.0,13
12fc5840d916fa7bd78ffe227138ecda,9.0,13
8842775410a25af37192380a312b7ba7,9.0,13
c8996fd84f7fc6d82835dfbed3a503e2,9.0,13
ea00a27af6b03cbcf53801f886b3ac0d,8.0,12
adc671cab68a90fd5253859d828e4c16,9.0,13
4d34bda584a1e4aa238c9d80dd03bb8a,14.0,18
1af016dbd1559b75cba4ccd049efa9b2,13.0,17
60bcead108614ecc944131a7e5371372,9.0,15
6727712dd297d523eadfeedddcdc3060,9.0,13
42b34fb404f90e8627bd93bb407319da,13.0,19
a4ffc1ae83cdd0b84e90d4f4711da340,9.0,13
3ca8fd27ccde990e0aaa4351af6439af,9.0,13
c86566e0e47a00e35819ea4f91a1582b,9.0,13
0fb754cb01d167f034e21f01bf1b969f,7.0,11
41919840885ce3e97a269c6623e4ec57,9.0,13
127b9fc47b750bc627beacdc86200fbd,10.0,14
56475041a517d19028e8ae92f878ffce,10.0,14
fc05e23685d5aa05e1e30340aab47cd4,11.0,15
e340e3f8c0eab74468572a3a67e770d6,16.0,20
7a4768ec5ec29399ee29f25d45decb55,7.0,11
6878e488ecd73b2a96078f9e76afe186,12.0,16
e0e347fcab55510f4e869316c1ebf70f,9.0,13
aca6bcf9f99df533bb4e2e2506026a2a,9.0,13
e2795cfc3fdc0acde26b83b4284cb4a4,9.0,13
560b26adf77b6095bac9024bae019ec0,9.0,13
e757a7d7507bfda89ea9ec88c0aa60a8,9.0,13
54a672a01378bfc08d72c7737e732ffb,10.0,14
994673096ad3979afdb1a6feadc5b96c,10.0,14
03bf13bd55bf04fb011f2e36cca774d9,10.0,14
9325056392719bb50fe0ca99c434b0d9,15.0,21
5387d8e21ddf9a7f992af2e9a95530a4,15.0,19
86b322295596e42c427bae2cd97ae1b3,10.0,14
a332121d197be4c81c1f4132560d4ed3,12.0,16
547a90b0b2429132a68fbb00069f6bf3,9.0,13
a4b6876c7639b27d6d2b555fa6fdb584,10.0,14
5225f481bb8bd51a6400a869e5eab33f,10.0,14
fd2a3cc11799be08ab5d5b9f186842d7,9.0,13
584d66f72c64e34cb50582b8b09d2da3,9.0,13
db0d0a7d3d807bcd2d105e6e6842f4b2,9.0,13
b10eed32592c5e624729a3357c02beed,10.0,14
33f8abbe916d13ea44e0d1ae3c050276,12.0,16
a6d7bcfb4ef9ff8f77baaf741c521a53,10.0,14
21991742c92510ad5b74be0337b17dc8,7.0,11
aca7bebc5b36b5bb1443e33ac841d488,7.0,11
5a0bc119da63ae87cc8b019caf430e19,9.0,13
5c79243862731e27af9a3fa614972c9b,9.0,13
2dc44f128a10d2d8930d71809eeeeed6,10.0,14
2d48bce6aa8e13a0a26e20f3d4a69f35,15.0,19
0fc95736c94acffdb2c7d05ed5546b2e,16.0,20
6982d18c88afbbcf4147d22d9ef9adb7,9.0,13
cb2024238f06ceae08e5b1294af50d5a,9.0,13
e7ca06072d4f4399975a03ec4919cc46,10.0,14
693c5145e600a147ed82af6d17a45bd0,10.0,14
b282393953a3f8be583ca6e98492e55d,10.0,14
e806da412622c5aac641f06285ad981c,9.0,13
c363f5edc66d493501164811351e0e54,22.0,26
b07d227d502cee31c47e5752d1b0d29a,18.0,24
c7823316fac2e63bdf9c94c78a7d00b1,7.0,11
a99975bd3141fd5e79242f96d0f30451,9.0,13
27c65cf221fb79dac3feccc6ea61f3b9,9.0,13
ff4e78d36594bf08f8c419405a427b36,20.0,24
2fc2b4d0457f5327c11d0d3b0bba8252,10.0,14
5232b51b2503f488be16f75126b663b9,13.0,19
49098799870d3a4c0b7c01ceacf5c314,9.0,13
d2890f6a16061480aa18d38d3553254c,9.0,13
3abfa0ce290c36d435965cb6bed3e32b,9.0,13
2b72455d8d03bfb49daa9148db4cde18,18.0,22
bb48dfdfbb090270c96c71cc987a3a62,9.0,13
1ea92c2683455ec8154eab49868121ac,13.0,17
efffa3baeaf63c1be40cad0b5c71f9cd,9.0,13
0dc87a70f016daf083990336f9aded6e,19.0,23
334a01d30cc1be05982c8399182c8e23,9.0,13
bb5c3d568d95454f57b144784825ad5a,9.0,13
102e5b92e659346585f0acab74b04769,9.0,13
0721fd59290079ea90304fee719c3ddb,9.0,13
4ae686286280cc19e65b22dd5559d7cc,19.0,23
4b1799af8417a50ebd9db98e3e665251,12.0,16
1966e391980fa9a3f4198232744bb13c,9.0,13
242a6f881cd41aa44f826ed8b8a0a47f,9.0,13
cbe5c38e96d8256aeabcab3fc1c62e3f,9.0,13
7913439fd7fd1ff739b6ef37d5541794,15.0,21
dff330861115331962cc9af3018ae0d2,7.0,11
a08b9acbbcfb1b27e9e5384524f0789c,9.0,13
485dffd36d6abb74316424333008d203,16.0,22
16d6738747245d90011956ba3fd4f4e7,20.0,24
c263845efdffda6dbb4b65f201cd31ff,12.0,18
b0236cf2426793654b3dfd78a887006b,10.0,14
900e03c02e4127d3fe07c5e0c4783fd3,9.0,13
fae8bd61776e5364587975857959c38d,20.0,24
35865af65a7d30ff68d9b96c03edd074,20.0,24
7d8c02e6906797db216c74548336395e,9.0,13
6e837be799ea1ff4cb05ae165ddaa399,12.0,16
3aba12ccccade1368c34cb159ba6f2dc,9.0,13
371c9279608a0f79718081061a54df06,9.0,13
c7d24bafd82f27c93f8e3e0a01bec89d,8.0,12
b3d04add01847da4003ea422d7e38eaf,9.0,13
2dceae5b7808e2404a2f7e44e5eee501,9.0,13
d8a4a5538d968e23462072fd6d56251c,9.0,13
a3f0b4a5a8258be6ce1a2f498d40b0d3,17.0,21
3aa7e61df8b3b5c47c0c6d2dfca3fac1,15.0,19
62651e8a516b4b43a09ba40558dbb17f,14.0,20
20bcf8cfa407d8dd145785b97757a727,18.0,24
1e8b406166761e6684f80a6fd1129315,17.0,21
c4c14341d1d13b71ece0da7ad8a7056b,19.0,23
e8dbd7132dd24f86930563721211e12c,19.0,23
df30131879c414770f1c09c5be2fd8f2,8.0,12
d533db5fe0de60edf70b34f5ed2d96ea,17.0,21
19a49bdfd54e49d503de412275ed61cc,10.0,14
2f4ac7eca4bb1b421102bec9184e00dd,17.0,21
2d3d79d9631b2d99304bd0706b0f07d5,9.0,13
09823d37ec6aba5f502cf2ef125ba823,17.0,23
4f3df8be2fe004b071cd94dd73967530,9.0,13
b446d890f04b51995bedf8a0dc14514b,14.0,18
eb530bc4a6561abade04f28388292e58,10.0,14
55a554186d1f804a16d428d0d92d1b4c,9.0,13
56b225274bf2485b34bddf0fe552aef0,9.0,13
568916f75ac380c04235c4357eaecc04,10.0,14
f27956d4818fa2f0c0a21f41b5a13ff6,8.0,12
2bed127a111649c3198e11f2a45f1366,10.0,14
