custom/best_energy,env12/episode_return_disc,env60/episode_return_disc,env32/episode_return_disc,env54/episode_return,env74/episode_return,env36/episode_return,env32/episode_return,env70/episode_return_disc,env2/episode_return,env9/episode_return,env14/episode_return_disc,env19/episode_return_disc,env4/episode_return_disc,env48/episode_return,env51/episode_return_disc,env34/episode_return,env50/episode_return_disc,env17/episode_return,env63/episode_return,env22/episode_return_disc,env59/episode_return_disc,env43/episode_return,env15/episode_return,env58/episode_return,env74/episode_return_disc,env57/episode_return,env38/episode_return,env19/episode_return,env1/episode_return,env56/episode_return,env13/episode_return,env26/episode_return,env77/episode_return,env39/episode_return_disc,env48/episode_return_disc,env56/episode_return_disc,env45/episode_return,env76/episode_return,env41/episode_return,env5/episode_return,env67/episode_return_disc,env29/episode_return_disc,env65/episode_return,env62/episode_return,env6/episode_return,env46/episode_return_disc,env8/episode_return_disc,env21/episode_return_disc,env16/episode_return_disc,env30/episode_return_disc,env49/episode_return,env28/episode_return_disc,env67/episode_return,env58/episode_return_disc,env7/episode_return_disc,env23/episode_return,env33/episode_return,env34/episode_return_disc,env3/episode_return,env73/episode_return,env55/episode_return,env50/episode_return,env9/episode_return_disc,env63/episode_return_disc,env72/episode_return,env76/episode_return_disc,env46/episode_return,env39/episode_return,env35/episode_return,env71/episode_return,env21/episode_return,env23/episode_return_disc,env66/episode_return,env15/episode_return_disc,env0/episode_return,env35/episode_return_disc,env24/episode_return,env53/episode_return,env64/episode_return,env7/episode_return,env26/episode_return_disc,env42/episode_return_disc,env51/episode_return,env27/episode_return,env4/episode_return,env31/episode_return,env71/episode_return_disc,env47/episode_return_disc,env41/episode_return_disc,env47/episode_return,env54/episode_return_disc,env78/episode_return,env40/episode_return,env22/episode_return,env68/episode_return,env33/episode_return_disc,env40/episode_return_disc,env73/episode_return_disc,env6/episode_return_disc,env27/episode_return_disc,env14/episode_return,env11/episode_return_disc,env16/episode_return,env53/episode_return_disc,env79/episode_return,env64/episode_return_disc,env30/episode_return,env2/episode_return_disc,env8/episode_return,env25/episode_return,env52/episode_return,env20/episode_return,env37/episode_return,env17/episode_return_disc,env42/episode_return,env77/episode_return_disc,env43/episode_return_disc,env10/episode_return,env78/episode_return_disc,env69/episode_return,env13/episode_return_disc,env79/episode_return_disc,env59/episode_return,env18/episode_return,env20/episode_return_disc,env69/episode_return_disc,env0/episode_return_disc,env62/episode_return_disc,env66/episode_return_disc,env25/episode_return_disc,env49/episode_return_disc,env55/episode_return_disc,env75/episode_return_disc,env10/episode_return_disc,env18/episode_return_disc,env36/episode_return_disc,env29/episode_return,env68/episode_return_disc,env61/episode_return,env37/episode_return_disc,env45/episode_return_disc,env31/episode_return_disc,env60/episode_return,env44/episode_return_disc,env57/episode_return_disc,env38/episode_return_disc,env72/episode_return_disc,env3/episode_return_disc,env65/episode_return_disc,env12/episode_return,env70/episode_return,env24/episode_return_disc,env1/episode_return_disc,env28/episode_return,env44/episode_return,env52/episode_return_disc,env5/episode_return_disc,env11/episode_return,env75/episode_return,env61/episode_return_disc,eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800,10.0,2,4769,8,13.386595999999999,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15546875461004675,15.342817306518555,-0.05029236069949548,0.41010284423828125,8.486644744873047,-5.810385620594024,0.2,32,0.019880567,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9.135173797607422,15.225289344787598,15.225289344787598,16.66666603088379,20.0,20.0,16.66666603088379,15.225289344787598,16.66666603088379,4.0,15.225289344787598,15.225289344787598,11.418967247009277,16.66666603088379,15.225289344787598,16.66666603088379,13.050248146057129,16.66666603088379,8.333333015441895,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,8.333333015441895,18.270347595214844,20.0,16.66666603088379,16.66666603088379,20.0,16.66666603088379,14.285714149475098,16.66666603088379,20.0,18.270347595214844,15.225289344787598,15.225289344787598,9.090909004211426,20.0,14.285714149475098,16.66666603088379,9.135173797607422,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,9.135173797607422,10.150193214416504,6.090115547180176,11.418967247009277,15.225289344787598,20.0,15.225289344787598,10.0,7.612644672393799,18.270347595214844,16.66666603088379,11.11111068725586,15.225289344787598,10.0,16.66666603088379,16.66666603088379,14.285714149475098,3.654069423675537,7.612644672393799,20.0,18.270347595214844,10.0,20.0,16.66666603088379,11.11111068725586,6.666666507720947,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,20.0,16.66666603088379,16.66666603088379,20.0,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,12.5,5.0,10.150193214416504,11.418967247009277,13.050248146057129,12.5,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,20.0,10.150193214416504,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,6.5251240730285645,12.5,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,11.11111068725586,20.0,20.0,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,18.270347595214844,15.225289344787598,3.125,15.225289344787598,16.66666603088379,13.050248146057129,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,18.270347595214844,18.270347595214844,15.225289344787598,15.225289344787598,2.8547418117523193,15.225289344787598,18.270347595214844,16.66666603088379,18.270347595214844,16.66666603088379,15.225289344787598,8.304702758789062,4.567586898803711,16.66666603088379,15.225289344787598,18.270347595214844,15.225289344787598,18.270347595214844,9.135173797607422,15.225289344787598,10.0,16.66666603088379,18.270347595214844,18.270347595214844,16.66666603088379,16.66666603088379,18.270347595214844,15.225289344787598,7.142857074737549,16.66666603088379,15.225289344787598,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,4.152351379394531,9.135173797607422,12.5,2.4390244483947754,16.66666603088379,10.0,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,18.270347595214844,16.66666603088379,11.418967247009277,25.0,18.270347595214844,16.66666603088379,16.66666603088379,8.304702758789062,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,2.22809100151062,3.225806474685669,3.0303030014038086,16.66666603088379,20.0,16.66666603088379,2.222222328186035,10.0,16.66666603088379,13.050248146057129,15.225289344787598,15.225289344787598,16.66666603088379,14.285714149475098,10.0,16.66666603088379,5.709483623504639,11.418967247009277,16.66666603088379,12.5,16.66666603088379,15.225289344787598,13.050248146057129,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,6.25,15.225289344787598,3.2625620365142822,16.66666603088379,20.0,22.837934494018555,16.66666603088379,20.0,16.66666603088379,20.0,15.225289344787598,15.225289344787598,16.66666603088379,13.050248146057129,16.66666603088379,14.285714149475098,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,20.0,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,11.11111068725586,16.66666603088379,3.5714285373687744,9.135173797607422,15.225289344787598,12.5,16.66666603088379,20.0,5.882352828979492,15.225289344787598,3.654069423675537,9.135173797607422,4.0,11.418967247009277,16.66666603088379,2.0833332538604736,9.090909004211426,16.66666603088379,18.270347595214844,1.9031611680984497,18.270347595214844,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,10.150193214416504,5.882352828979492,15.225289344787598,16.66666603088379,15.225289344787598,14.285714149475098,16.66666603088379,16.66666603088379,20.0,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,12.5,15.225289344787598,16.66666603088379,2.030038595199585,5.373631477355957,16.66666603088379,16.66666603088379,18.270347595214844,15.225289344787598,15.225289344787598,11.418967247009277,18.270347595214844,15.225289344787598,15.225289344787598,15.225289344787598,3.513528347015381,11.418967247009277,15.225289344787598,15.225289344787598,12.5,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,5.373631477355957,4.545454502105713,11.418967247009277,2.9468302726745605,2.7682344913482666,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,12.5,15.225289344787598,15.225289344787598,16.66666603088379,3.846153736114502,15.225289344787598,10.0,14.632924349999998,14400,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,10.0,2,5210,9,14.76148724,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24812500381376595,11.401103472709655,-0.05469753159341053,0.30674344301223755,4.768063545227051,-5.581291842460632,0.2,36,0.027515847,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,25.0,16.66666603088379,8.304702758789062,15.225289344787598,1.8270347118377686,16.66666603088379,18.270347595214844,2.857142925262451,18.270347595214844,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,20.0,16.66666603088379,10.0,15.225289344787598,20.0,14.285714149475098,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,20.0,4.545454502105713,18.270347595214844,15.225289344787598,15.225289344787598,16.66666603088379,14.285714149475098,12.5,20.0,3.2625620365142822,15.225289344787598,16.66666603088379,3.846153736114502,16.66666603088379,15.225289344787598,15.225289344787598,2.0761756896972656,15.225289344787598,15.225289344787598,20.0,18.270347595214844,3.5714285373687744,9.135173797607422,15.225289344787598,20.0,20.0,2.6100494861602783,20.0,16.66666603088379,16.66666603088379,20.0,15.225289344787598,15.225289344787598,16.66666603088379,13.050248146057129,16.66666603088379,20.0,12.5,16.66666603088379,2.2727272510528564,18.270347595214844,16.66666603088379,15.225289344787598,5.882352828979492,11.418967247009277,16.66666603088379,7.692307472229004,16.66666603088379,16.66666603088379,18.270347595214844,13.050248146057129,20.0,20.0,2.0,12.5,15.225289344787598,18.270347595214844,11.418967247009277,20.0,15.225289344787598,10.0,16.66666603088379,16.66666603088379,16.66666603088379,18.270347595214844,15.225289344787598,15.225289344787598,15.225289344787598,18.270347595214844,9.090909004211426,7.612644672393799,16.66666603088379,7.027056694030762,20.0,15.225289344787598,16.66666603088379,22.837934494018555,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,14.285714149475098,4.152351379394531,18.270347595214844,16.66666603088379,9.135173797607422,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,5.373631477355957,3.513528347015381,15.225289344787598,15.225289344787598,18.270347595214844,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,20.0,15.225289344787598,15.225289344787598,11.418967247009277,16.66666603088379,15.225289344787598,18.270347595214844,13.050248146057129,15.225289344787598,18.270347595214844,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,20.0,16.66666603088379,15.225289344787598,18.270347595214844,8.333333015441895,16.66666603088379,18.270347595214844,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,15.225289344787598,15.225289344787598,20.0,3.4482758045196533,16.66666603088379,16.66666603088379,2.9468302726745605,10.0,16.66666603088379,10.150193214416504,15.225289344787598,9.135173797607422,20.0,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,3.7037036418914795,18.270347595214844,18.270347595214844,16.66666603088379,16.66666603088379,12.5,3.150059938430786,16.66666603088379,6.666666507720947,16.66666603088379,16.66666603088379,7.142857074737549,10.0,16.66666603088379,16.66666603088379,15.225289344787598,18.270347595214844,6.5251240730285645,16.66666603088379,16.66666603088379,20.0,16.66666603088379,2.2837934494018555,15.225289344787598,16.66666603088379,16.66666603088379,2.222222328186035,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,2.5,11.418967247009277,15.225289344787598,20.0,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,20.0,16.66666603088379,15.225289344787598,3.3833975791931152,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,20.0,20.0,16.66666603088379,18.270347595214844,2.0833332538604736,15.225289344787598,16.66666603088379,18.270347595214844,16.66666603088379,14.285714149475098,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,20.0,10.0,16.66666603088379,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,16.66666603088379,16.66666603088379,20.0,20.0,15.225289344787598,15.225289344787598,15.225289344787598,2.030038595199585,18.270347595214844,11.11111068725586,7.027056694030762,16.66666603088379,13.050248146057129,3.125,15.225289344787598,16.66666603088379,9.135173797607422,16.66666603088379,16.66666603088379,16.66666603088379,20.0,20.0,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,14.285714149475098,15.225289344787598,16.66666603088379,9.135173797607422,2.8547418117523193,20.0,8.333333015441895,18.270347595214844,15.225289344787598,15.225289344787598,15.225289344787598,1.9031611680984497,15.225289344787598,15.225289344787598,18.270347595214844,13.050248146057129,13.050248146057129,7.612644672393799,15.225289344787598,16.66666603088379,18.270347595214844,16.66666603088379,18.270347595214844,15.225289344787598,15.225289344787598,16.66666603088379,7.612644672393799,15.225289344787598,6.090115547180176,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,3.225806474685669,15.225289344787598,15.225289344787598,16.66666603088379,8.333333015441895,15.225289344787598,15.225289344787598,7.692307472229004,14.285714149475098,15.225289344787598,10.0,15.38649467,16000,,,,,,,,,,,,,,,
